id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
470556,Should I distribute the Dataset XSD files when I deploy as website?,"<p>VS 2003 .NET 1.1</p>

<p>I know when I build a website into a DLL I do not have to distribute the cs files. </p>

<p>When my project includes strongly typed datasets built off an XSD file, should I also distribute the XSD file, or does the generated cs file (and thus the DLL) contain all the required information to use the Dataset?</p>

<p>Thanks!</p>",470586.0,1,0,,2009-01-22 19:51:53.800000+00:00,,2009-01-22 19:58:57.233000+00:00,,,,DrFloyd5,1736623.0,,1,0,asp.net|deployment|dataset|strongly-typed-dataset,1170
470606,Handling custom errors with a port in the URL for IIS,"<p>I am trying to specify a custom (ASPX) page to handle 404 errors.</p>

<p>I can't seem to do this with IIS because I use a port other than the default.</p>

<p>I have two versions of my site, one exposed (default port) and one on another port, for testing. I'm trying to do this in testing mode first.</p>

<p>If I do:
<a href=""http://www.mysite.com/notapage"" rel=""nofollow noreferrer"">http://www.mysite.com/notapage</a> ... I get the IIS 404 error.</p>

<p>If I do:
<a href=""http://www.mysite.com:1234/notapage"" rel=""nofollow noreferrer"">http://www.mysite.com:1234/notapage</a> ... I get a Google error (I use Google Chrome) as if it cannot resolve my site even though <a href=""http://www.mysite.com/"" rel=""nofollow noreferrer"">http://www.mysite.com/</a> works.</p>

<p>Any ideas?</p>",525290.0,1,0,,2009-01-22 20:05:05.020000+00:00,,2009-02-08 06:50:04.367000+00:00,,,,Jason,16794.0,,1,0,iis|ports|custom-errors,151
470807,Filename is different to the filename that exists in DB even though a session is being used,"<p>I save a file with part of the filename as the session_id using PHP, like this:</p>

<pre><code>$newFileName = 'upload_160687_'.session_id().'_160687_'.$originalFileName;
</code></pre>

<p>I then save the filename as a string using PHP in the DB and it looks like this:</p>

<pre><code>upload_160687_l4eef6nqlekhbirv2pvmuf5660_160687_Apple_Microsoft_desktop1-1.jpg
</code></pre>

<p>However, when I look in the filesystem, that same file is saved as :</p>

<pre><code>upload_160687_41d99tblerr1tr6qq3n854jt05_160687_Apple_Microsoft_desktop1-1.jpg
</code></pre>

<p>You can see the difference, but what the hell is the reason????</p>

<p>Thank you for any help!</p>",498214.0,1,5,,2009-01-22 21:08:07.013000+00:00,,2009-01-31 04:04:42.367000+00:00,,,,Abs,51649.0,,1,0,php|database|session|file|save,86
470865,When is InputStream available when uploading a large file?,"<p>When is PostedFile.InputStream available when uploading a large file?</p>

<p>I'd like to pass a Stream to another process and I'm hoping that if a large file was being uploaded that I can pass the Stream straight to that new process w/o writing to the file system.  Since the process and/or upload could take a while, I'm wondering if I can start reading the InputStream immediately or whether I have to wait for the whole file to be transferred to the server before it can be processed.</p>

<p>I guess a more general question is - what's the lifecycle of a POST request when file upload is involved?</p>",470940.0,1,0,,2009-01-22 21:28:42.027000+00:00,,2010-03-19 19:06:55.590000+00:00,2010-03-19 19:06:55.590000+00:00,,164901.0,sunflowerpower,55992.0,,1,0,asp.net|large-files|inputstream,1137
470938,Application access server load,"<p>I have developed an application in PHP + JavaScript. I'm using MySQL as database support. Every account for this app will come with a subdomain... so the client Stardust would have <code>stardust.mysite.com</code>. I want to put the application files in a folder outside <code>public_html</code> and link every account from every subdomain created to this files folder through a config file that would stay in each subdomain. Just for specifying the database Infos. My questions are: Would I have more server load if I put every customer to access files from the same folder than I would have if I put the files in every subdomain, separately for every client? Would 500 customers access the files at the same time all from one location be the same with 500 customers accessing files separately from its own folder?</p>
<p>Thank you.</p>",471009.0,1,0,,2009-01-22 21:44:57.127000+00:00,,2020-10-03 05:51:18.697000+00:00,2020-10-03 05:51:18.697000+00:00,,11510181.0,,56409.0,,1,0,php|javascript|mysql,71
470941,What is the best way to do a simple Parent-Child drop down in pure JavaScript?,"<p>I need to do a quick and dirty <code>Country</code> --&gt; <code>State</code> drop down relationship on a web form. I only am concerned with the states, provinces, and territories for USA and Canada, and this will be a relatively lightly used form, so a pure JavaScript solution is probably ideal.</p>",470955.0,1,0,,2009-01-22 21:45:35.427000+00:00,,2020-10-02 23:40:41.863000+00:00,2020-10-02 23:40:41.863000+00:00,annakata,11510181.0,Chris Lawlor,21245.0,,1,0,javascript|forms|drop-down-menu|parent,269
471411,Alignment Problem with IE,"<p>I am using blueprint CSS framework for my webpage and now I am facing alignment problem with IE browser..it works okay with mozilla. </p>

<p>Can anyone help me in this please?</p>",,1,2,,2009-01-23 00:23:13.283000+00:00,,2009-01-23 01:43:03.497000+00:00,2009-01-23 00:25:27.180000+00:00,EndangeredMassa,106.0,jazzrai,14752.0,,1,0,css|internet-explorer,136
471443,Looking for ASP.NET MVC PartialView and advanced AJAX documentation,"<p>I'm doing pretty well getting up to speed with ASP.NET MVC with the ASP.NET website <a href=""http://quickstarts.asp.net/previews/mvc/"" rel=""nofollow noreferrer"">walkthroughts</a> and <a href=""http://www.asp.net/learn/mvc/"" rel=""nofollow noreferrer"">tutorials</a>.</p>

<p>Now I'm fully aware that this documentation is not complete and just Beta, but theres seems to be some important missing documentation.</p>

<p>Where can I find the best information about the following topics (that seem to be lacking in the primary documentation):</p>

<ul>
<li>PartialViews</li>
<li>Advanced AJAX - Ajax.ActionLink and IsAjaxRequest</li>
<li>Detailed description of each attribute that I can decorate methods in my controller with</li>
</ul>

<p>I've found some blog posts but several of them are pretty ancient.</p>",,1,0,,2009-01-23 00:35:18.780000+00:00,0.0,2009-06-03 12:25:50.263000+00:00,2009-01-23 01:21:31.917000+00:00,Fabian Steeg,18154.0,Simon,16940.0,,1,0,.net|asp.net-mvc|documentation,1386
471451,Hide Form in C#,"<p>I have a form in C# called <code>MainPanel</code> and a sub-form called <code>Login</code>. When the program starts, I want the <code>MainPanel</code> to load, but be disabled, and have the <code>Login</code> form to load, be at the front of the screen and active. My code for loading the <code>Login</code> form is shown:</p>

<pre><code>Login l = new Login();
l.setParent(this);
l.Show();
l.BringToFront();
</code></pre>

<p>This code is in the function in <code>MainPanel</code>:</p>

<pre><code>private void Form1_Load(object sender, EventArgs e)
</code></pre>

<p>and is being called, however, the <code>Login</code> form is not at the front. How do I force it to show at the front, be enabled, while keeping the <code>MainPanel</code> disabled (which I did by setting <code>enabled = false</code> which works fine)?</p>",471458.0,1,0,,2009-01-23 00:37:45.283000+00:00,,2009-01-23 00:40:57.477000+00:00,,,,Elie,23249.0,,1,0,c#,1094
471741,How can I query from 2 dates ranges (mysql),"<p>I want to pull the emails from 40 days ago and 20 days ago, each range being 1 day. This is what I have but it returns no rows. </p>

<pre><code>SELECT s.*, r.email FROM sellyourcar s 
     INNER JOIN register r ON s.rid = r.slno 
     WHERE s.dt BETWEEN DATE_SUB(curdate(),INTERVAL 20 DAY) AND DATE_SUB(curdate(), INTERVAL 19 DAY) AND 
     s.t BETWEEN DATE_SUB(curdate(),INTERVAL 40 DAY) AND DATE_SUB(curdate(), INTERVAL 39 DAY)
</code></pre>",,1,0,,2009-01-23 03:07:44.607000+00:00,,2011-01-26 20:25:50.910000+00:00,2011-01-26 20:25:50.910000+00:00,,17174.0,zulubanshee,,,1,0,mysql,396
471939,"Linq To SQL : Error ""Database node not found""","<p>I am attempting to experiment with linq to sql using <a href=""http://www.sidarok.com/web/blog/content/2008/10/14/achieving-poco-s-in-linq-to-sql.html"" rel=""nofollow noreferrer"">this site</a> as a guide. </p>

<p>When running a test I keep getting an error parsing the mapping file I created. The error: </p>

<p>System.Xml.Schema.XmlSchemaException : Database node not found.  Is the mapping namespace (<a href=""http://schemas.microsoft.com/linqtosql/mapping/2007"" rel=""nofollow noreferrer"">http://schemas.microsoft.com/linqtosql/mapping/2007</a>) correctly specified?</p>

<p>Here is the mapping file: </p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;
    &lt;Database Name=""Test"" xmlns=""http://schemas.microsoft.com/linqtosql/mapping/2007""&gt;
      &lt;Table Name=""dbo.Categories"" Member=""Category""&gt;
        &lt;Type Name=""Category""&gt;
          &lt;Column Name=""ID"" Member=""ID"" Storage=""id"" DbType=""Char(32) NOT NULL"" CanBeNull=""false"" IsPrimaryKey=""true"" /&gt;
          &lt;Column Name=""ParentID"" Member=""ParentID"" Storage=""parentID"" DbType=""Char(32)"" /&gt;
          &lt;Column Name=""Name"" Member=""Name"" Storage=""name"" DbType=""VarChar(50) NOT NULL"" CanBeNull=""false"" /&gt;
        &lt;/Type&gt;
      &lt;/Table&gt;
    &lt;/Database&gt;
</code></pre>

<p>Can anyone point me in the right direction?</p>",472012.0,1,0,,2009-01-23 05:08:31.990000+00:00,,2010-10-03 10:28:31.533000+00:00,,,,Mike Glenn,1973777.0,,1,0,linq-to-sql,999
471999,Using ASP.NET Ajax to call WCF over SSL,"<p>I am calling WCF from an ASP.NET page using ASP.NET Ajax. I am using Forms Authentication to secure the website.</p>

<p>Everything was working as expected through development until it was deployed onto the production server then I started getting JavaScript errors because the service could not be found. The production server is using SSL so I added the following to my <em>web.config</em>:</p>

<pre><code>&lt;webHttpBinding&gt;
    &lt;binding name=""webBinding""&gt;
    &lt;security mode=""Transport"" /&gt;
    &lt;/binding&gt;
&lt;/webHttpBinding&gt;
</code></pre>

<p>This stopped the JavaScript errors from occurring but now the WCF service does not behave as it use to.  </p>

<p>Before setting security to Transport a call to the WCF service from ASP.NET Ajax would execute the <code>Application_AuthenticateRequest</code> in my Global.asax.  This would setup a custom <code>IPrinciple</code> on <code>HttpContext.Current.User</code> based on the Forms Authentication ticket.  The constructor for my WCF service sets <code>Thread.CurrentPrinciple = HttpContext.Current.User</code> so my service has access to the <code>IPrinciple</code> set during <code>Application_AuthenticateRequest</code>.</p>

<p>After changing the security to Transport it does not appear to be running through <code>Application_AuthenticateRequest</code> because my <code>Thread.CurrentPrinciple</code> is not my custom <code>IPrinciple</code>.</p>

<p>Does anyone know how I can get the same behaviour as before using Transport as after using Transport?</p>

<p>My webpage is using the following to reference the WCF service:</p>

<pre><code>&lt;asp:ScriptManagerProxy ID=""ScriptManagerProxy1"" runat=""
    &lt;Services&gt;
        &lt;asp:ServiceReference Path=""~/Services/MyService.svc"" /&gt;
    &lt;/Services&gt;
&lt;/asp:ScriptManagerProxy&gt;
</code></pre>

<p>Code used in my <code>Application_AuthenticateRequest</code>:</p>

<pre><code>protected void Application_AuthenticateRequest(object sender, EventArgs e)
{
    String cookieName = FormsAuthentication.FormsCookieName;
    HttpCookie authCookie = Context.Request.Cookies[cookieName];

    if (authCookie == null)
    {
        return;
    }

    FormsAuthenticationTicket authTicket = null;
    try
    {
        authTicket = FormsAuthentication.Decrypt(authCookie.Value);
    }
    catch
    {
        return;
    }

    if (authTicket == null)
    {
        return;
    }

    HttpContext.Current.User = new CustomPrinciple(authTicket.Name);
}
</code></pre>",,1,0,,2009-01-23 05:35:56.723000+00:00,,2012-02-16 00:57:51.247000+00:00,2011-11-14 20:42:23.067000+00:00,,308224.0,Jon Cahill,10830.0,,1,0,wcf|asp.net-ajax|web-config|forms-authentication,2716
472058,MySQL query optimisation - field on the left or right?,"<p>I <strike>know</strike> think that I've read that one of the following is faster than the other, but I forget which is which:</p>

<pre><code>SELECT * FROM `myTable` WHERE `myDate` &gt; NOW();
SELECT * FROM `myTable` WHERE NOW() &lt; `myDate`;
</code></pre>",,1,0,,2009-01-23 06:22:05.883000+00:00,,2009-01-23 07:12:10.913000+00:00,2009-01-23 07:12:10.930000+00:00,nickf,9021.0,nickf,9021.0,,1,0,mysql|optimization,107
472084,MS SQL to MySQL,"<p>How would this stored procedure look like in MySQL? :</p>

<p>=========================================================================</p>

<pre><code>Create PROCEDURE [dbo].[Customer_Insert]
(
   @CustomerID int = NULL OUTPUT,
   @CustomerRef varchar(25),
   @Name varchar(64) = NULL,
)
AS
SET NOCOUNT ON

INSERT INTO [Customers]
(
    [CustomerRef],
    [Name]
)
VALUES
(
    @CustomerRef,
    @Name       
)

SELECT @CustomerID = SCOPE_IDENTITY();
</code></pre>",,1,0,,2009-01-23 06:33:16.500000+00:00,,2009-01-27 16:37:23.040000+00:00,2009-01-27 16:37:23.040000+00:00,Cade Roux,18255.0,Pete,,,1,0,sql|mysql|sql-server,138
